at_buy_boolean	at_freq_buy	at_freq_last24_buy	at_freq_last24_sv	at_freq_last24_sv_int_buy	at_freq_sv	at_freq_sv_int_buy	at_interval_buy	at_interval_sv	at_interval_sv_int_buy	expected_time_buy	expected_time_sv	expected_time_sv_int_buy	last_buy	last_sv	last_sv_int_buy	multiple_buy	multiple_sv	multiple_sv_int_buy	uniq_content_links	num_checkins	y_buy
0	0	0	0	0	1	0	0	0	0	0	0	0	0	109	0	0	0	0	0	376	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	7	37	0
0	0	0	0	0	12	0	0	14.73864	0	0	2.301158	0	0	11	0	0	1	0	27	539	0
1	1	0	0	0	2	2	0	.0416667	.0416667	0	-137.0041	-137.0041	137	137	137	0	1	1	58	101	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	58	236	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	66	274	0
0	0	0	0	0	4	0	0	1.166667	0	0	-4.115325	0	0	4	0	0	1	0	79	842	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	169	0	0	0	0	136	297	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	173	1046	0
0	0	0	0	0	2	0	0	27.91667	0	0	6.14985	0	0	7	0	0	1	0	68	441	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	166	1023	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	52	0	0	0	0	60	95	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	47	171	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	98	0	0	0	0	183	414	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	26	100	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	136	0	0	0	0	80	255	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	118	0	0	0	0	18	85	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	68	154	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	137	144	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	0	0	0	0	149	607	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	120	0	0	0	0	168	852	0
0	0	0	0	0	5	0	0	7.229167	0	0	-3.904304	0	0	9	0	0	1	0	167	1386	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	48	0	0	0	0	165	437	0
0	0	0	0	0	3	0	0	.1041667	0	0	-1.907464	0	0	1	0	0	1	0	32	67	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	67	198	0
0	0	0	0	0	2	0	0	26.83333	0	0	-13.45962	0	0	26	0	0	1	0	-1	3	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	0	0	0	0	55	85	0
0	0	0	0	0	2	0	0	127.375	0	0	17.07336	0	0	46	0	0	1	0	168	695	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	15	47	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	23	153	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	23	101	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	50	0	0	0	0	50	141	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	147	0	0	0	0	12	77	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	56	706	0
0	0	0	0	0	2	0	0	31.58333	0	0	5.28735	0	0	10	0	0	1	0	86	463	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	35	237	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	121	0	0	0	0	45	121	0
0	0	0	0	0	2	0	0	19.5	0	0	-39.90507	0	0	49	0	0	1	0	8	252	0
0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	54	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	54	128	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	173	0	0	0	0	69	147	0
0	0	0	0	0	3	0	0	62.54167	0	0	38.59141	0	0	3	0	0	1	0	123	734	0
0	0	0	0	0	3	0	0	55.54167	0	0	-31.98683	0	0	69	0	0	1	0	163	8936	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	182	1792	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	82	0	0	0	0	58	422	0
0	0	0	4	0	2	0	0	.0416667	0	0	-.5065958	0	0	0	0	0	1	0	5	43	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	167	0	0	0	0	56	477	0
0	0	0	0	0	2	0	0	4.041667	0	0	-5.997004	0	0	8	0	0	1	0	19	551	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	117	921	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	142	384	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	94	0	0	0	0	129	337	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	0	0	0	0	121	203	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	36	92	0
0	0	0	0	0	2	0	0	.0416667	0	0	-5.110116	0	0	5	0	0	1	0	30	169	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	11	157	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	35	157	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	29	83	0
0	0	0	2	0	2	0	0	55.33333	0	0	26.80101	0	0	0	0	0	1	0	119	231	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	62	221	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	-1	558	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	146	323	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	123	0	0	0	0	66	325	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	112	0	0	0	0	150	870	0
0	0	0	0	0	2	0	0	.0416667	0	0	-10.64154	0	0	10	0	0	1	0	2	18	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	86	0	0	0	0	48	140	0
0	0	0	0	0	3	0	0	10.54167	0	0	-110.8572	0	0	117	0	0	1	0	21	126	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	139	0	0	0	0	164	809	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	50	122	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	1	13	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	97	0	0	0	0	121	498	0
0	0	0	0	0	2	0	0	2.041667	0	0	-70.32327	0	0	71	0	0	1	0	76	180	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	92	0	0	0	0	11	134	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	98	0	0	0	0	45	70	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	167	1028	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	104	0	0	0	0	155	910	0
0	0	0	0	0	2	0	0	48	0	0	-85.66644	0	0	109	0	0	1	0	160	782	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	33	0	0	0	0	177	1926	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	11	0	0	0	0	164	1224	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	119	0	0	0	0	149	1227	0
1	1	0	0	0	10	10	0	15.22222	15.22222	0	8.622467	8.622467	73	5	5	0	1	1	173	496	0
0	0	0	0	0	2	0	0	.375	0	0	-6.469596	0	0	6	0	0	1	0	3	13	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	52	0	0	0	0	43	250	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	178	1870	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	167	0	0	0	0	58	121	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	135	0	0	0	0	130	299	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	157	1389	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	161	1436	0
0	0	0	0	0	2	0	0	48.58333	0	0	-37.83735	0	0	62	0	0	1	0	80	241	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	21	0	0	0	0	175	863	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	56	278	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	76	0	0	0	0	30	134	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	64	84	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	32	299	0
0	0	0	0	0	2	0	0	.625	0	0	-49.98891	0	0	50	0	0	1	0	12	62	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	50	101	0
0	0	0	0	0	2	0	0	3.875	0	0	.2078375	0	0	1	0	0	1	0	2	13	0
0	0	0	0	0	2	0	0	147.8333	0	0	72.5982	0	0	1	0	0	1	0	0	1805	0
0	0	0	0	0	2	0	0	5.791667	0	0	-10.06236	0	0	12	0	0	1	0	51	111	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	114	0	0	0	0	160	1096	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	163	0	0	0	0	81	171	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	182	0	0	0	0	179	659	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	98	0	0	0	0	151	2157	0
1	2	0	0	0	7	7	43.375	7.229167	7.229167	-105.1521	-120.6432	-120.6432	126	126	126	1	1	1	98	1308	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	108	0	0	0	0	181	1453	0
1	1	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	192	858	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	92	0	0	0	0	61	241	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	89	0	0	0	0	48	275	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	23	93	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	55	0	0	0	0	103	653	0
0	0	0	0	0	13	0	0	10.66667	0	0	5.617379	0	0	4	0	0	1	0	167	1425	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	77	0	0	0	0	179	694	0
0	0	0	0	0	2	0	0	.3333333	0	0	-100.2776	0	0	100	0	0	1	0	155	2658	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	32	361	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	0	0	0	0	163	1236	0
1	1	0	0	0	1	1	0	0	0	0	0	0	168	168	168	0	0	0	179	1078	0
0	0	0	0	0	2	0	0	.5833333	0	0	-23.15018	0	0	23	0	0	1	0	86	167	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	132	0	0	0	0	70	801	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	132	6130	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	84	849	0
0	0	0	0	0	2	0	0	30.75	0	0	-48.68299	0	0	64	0	0	1	0	17	88	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	0	0	0	0	68	634	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	163	0	0	0	0	97	276	0
0	0	0	0	0	7	0	0	4.0625	0	0	-2.469374	0	0	5	0	0	1	0	35	138	1
0	0	0	0	0	1	0	0	0	0	0	0	0	0	85	0	0	0	0	158	1860	0
0	0	0	0	0	3	0	0	11.625	0	0	-9.18815	0	0	16	0	0	1	0	156	2525	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	143	0	0	0	0	175	390	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	100	218	0
0	0	0	0	0	2	0	0	.0416667	0	0	-131.1165	0	0	131	0	0	1	0	135	497	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	30	125	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	148	1510	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	73	0	0	0	0	20	47	0
0	0	0	0	0	2	0	0	.0416667	0	0	-100.0194	0	0	100	0	0	1	0	75	453	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	151	541	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	98	227	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	21	29	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	54	0	0	0	0	32	88	0
0	0	0	0	0	4	0	0	43.625	0	0	28.66634	0	0	4	0	0	1	0	169	1643	0
0	0	0	0	0	2	0	0	34.79167	0	0	-28.61561	0	0	46	0	0	1	0	22	54	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	128	0	0	0	0	178	522	0
0	0	0	0	0	2	0	0	56.54167	0	0	1.156308	0	0	27	0	0	1	0	59	128	0
0	0	0	0	0	2	0	0	.25	0	0	-92.70673	0	0	92	0	0	1	0	82	253	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	84	1602	0
0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	49	477	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	87	325	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	98	0	0	0	0	-1	923	0
0	0	0	3	0	4	0	0	21.25	0	0	15.63668	0	0	0	0	0	1	0	62	200	0
0	0	0	0	0	6	0	0	32.125	0	0	14.32697	0	0	12	0	0	1	0	108	2290	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	67	0	0	0	0	1	763	0
0	0	0	0	0	7	0	0	3.798611	0	0	-26.61459	0	0	29	0	0	1	0	96	235	0
0	0	0	0	0	2	0	0	.0416667	0	0	-29.14757	0	0	29	0	0	1	0	168	968	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	0	0	0	0	163	1473	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	98	0	0	0	0	68	86	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	21	77	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	63	0	0	0	0	164	5065	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	133	0	0	0	0	60	519	0
0	0	0	0	0	2	0	0	81.875	0	0	-2.332592	0	0	43	0	0	1	0	178	594	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	47	0	0	0	0	52	268	0
0	0	0	13	0	3	0	0	.1041667	0	0	.0068736	0	0	0	0	0	1	0	171	1883	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	8	20	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	41	0	0	0	0	118	340	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	78	0	0	0	0	159	280	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	12	18	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	140	0	0	0	0	123	709	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	140	0	0	0	0	167	1001	0
1	1	0	0	0	2	2	0	112	112	0	-18.96064	-18.96064	186	74	74	0	1	1	169	2907	0
0	0	0	0	0	2	0	0	1.166667	0	0	-92.13337	0	0	92	0	0	1	0	34	116	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	93	0	0	0	0	16	125	0
0	0	0	0	0	3	0	0	24.97917	0	0	-45.46648	0	0	62	0	0	1	0	162	3615	0
1	1	0	0	0	5	5	0	13.45833	13.45833	0	-80.37337	-80.37337	100	91	91	0	1	1	47	335	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	89	0	0	0	0	106	427	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	0	0	0	0	18	168	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	35	0	0	0	0	4	39	0
0	0	0	0	0	3	0	0	11.89583	0	0	-44.71095	0	0	52	0	0	1	0	81	831	0
0	0	0	0	0	4	0	0	37.19444	0	0	16.28525	0	0	11	0	0	1	0	48	140	0
0	0	0	0	0	2	0	0	.3333333	0	0	-1.987683	0	0	2	0	0	1	0	5	59	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	122	297	0
1	1	0	2	2	11	11	0	6.291667	6.291667	0	4.987497	4.987497	2	0	0	0	1	1	145	1895	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	40	0	0	0	0	124	371	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	106	0	0	0	0	93	487	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	57	0	0	0	0	47	280	0
0	0	0	0	0	3	0	0	8.979167	0	0	1.763924	0	0	4	0	0	1	0	112	474	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	84	0	0	0	0	103	459	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	145	0	0	0	0	150	641	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	0	0	0	0	172	946	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	22	0	0	0	0	156	578	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	183	0	0	0	0	166	1312	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	86	0	0	0	0	55	124	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	121	0	0	0	0	50	98	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	0	0	0	0	8	182	0
1	1	0	0	0	1	1	0	0	0	0	0	0	139	139	139	0	0	0	170	1371	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	46	0	0	0	0	81	97	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	73	0	0	0	0	158	320	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	102	0	0	0	0	48	319	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	93	2147	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	69	3124	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	87	162	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	151	0	0	0	0	4	178	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	30	0	0	0	0	30	187	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	32	0	0	0	0	21	239	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	163	0	0	0	0	90	140	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	116	0	0	0	0	8	3202	0
0	0	0	0	0	2	0	0	10.875	0	0	-63.77628	0	0	69	0	0	1	0	172	1960	0
0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	25	53	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	132	0	0	0	0	73	142	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	1	14	0
0	0	0	0	0	2	0	0	.0416667	0	0	-5.727675	0	0	5	0	0	1	0	36	137	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	187	0	0	0	0	157	2499	0
0	0	0	4	0	2	0	0	.0833333	0	0	-.5381375	0	0	0	0	0	1	0	1	10	0
0	0	0	0	0	2	0	0	28.75	0	0	-29.9607	0	0	44	0	0	1	0	173	2625	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	-1	12	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	20	143	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	56	0	0	0	0	56	126	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	64	0	0	0	0	37	92	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	167	0	0	0	0	104	241	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	174	0	0	0	0	132	486	0
0	0	0	0	0	3	0	0	3.229167	0	0	-29.30226	0	0	31	0	0	1	0	9	154	0
0	0	0	0	0	2	0	0	56	0	0	10.99397	0	0	17	0	0	1	0	16	80	0
1	1	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	86	169	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	93	0	0	0	0	160	1349	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	105	0	0	0	0	164	1753	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	27	0	0	0	0	34	27	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	166	0	0	0	0	173	3465	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	104	0	0	0	0	187	2265	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	120	0	0	0	0	125	6378	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	16	0	0	0	0	61	112	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	27	89	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	76	0	0	0	0	160	1353	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	25	49	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	53	0	0	0	0	31	205	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	12	0	0	0	0	16	79	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	188	0	0	0	0	180	1076	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	176	0	0	0	0	166	957	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	94	492	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	90	0	0	0	0	165	190	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	122	0	0	0	0	23	117	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	0	0	0	0	35	56	0
0	0	0	0	0	3	0	0	14.25	0	0	-29.46398	0	0	38	0	0	1	0	141	1197	0
0	0	0	0	0	2	0	0	77.95834	0	0	7.931238	0	0	31	0	0	1	0	28	78	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	146	0	0	0	0	149	1017	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	17	0	0	0	0	170	1482	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	49	0	0	0	0	22	119	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	34	0	0	0	0	144	811	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	146	0	0	0	0	165	2235	0
0	0	0	0	0	6	0	0	9.833333	0	0	4.469028	0	0	3	0	0	1	0	138	377	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0	11	110	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	73	838	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	58	464	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	170	0	0	0	0	169	579	0
0	0	0	0	0	4	0	0	1.736111	0	0	.1266792	0	0	1	0	0	1	0	155	3509	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	159	0	0	0	0	29	138	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	0	54	188	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	179	0	0	0	0	164	739	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	81	0	0	0	0	78	109	0
0	0	0	4	0	5	0	0	34.22917	0	0	27.15178	0	0	0	0	0	1	0	165	3945	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	158	783	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	163	0	0	0	0	176	1088	0
0	0	0	0	0	3	0	0	9.9375	0	0	-10.1655	0	0	16	0	0	1	0	174	954	0
0	0	0	0	0	8	0	0	9.869047	0	0	-52.02501	0	0	60	0	0	1	0	104	413	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	38	0	0	0	0	162	882	0
0	0	0	0	0	3	0	0	51.4375	0	0	3.082592	0	0	31	0	0	1	0	81	494	0
0	0	0	0	0	2	0	0	2.791667	0	0	-107.6512	0	0	109	0	0	1	0	47	172	0
0	0	0	0	0	3	0	0	11.58333	0	0	-24.27666	0	0	31	0	0	1	0	13	223	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	167	0	0	0	0	55	200	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	178	0	0	0	0	0	2566	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	50	0	0	0	0	174	303	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	22	50	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	164	0	0	0	0	13	265	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	104	0	0	0	0	166	4050	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	100	0	0	0	0	58	110	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	97	0	0	0	0	175	799	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	11	89	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	182	0	0	0	0	188	1464	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	75	0	0	0	0	185	1830	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	76	0	0	0	0	53	82	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	0	37	70	0
0	0	0	0	0	3	0	0	37.52083	0	0	-56.81265	0	0	81	0	0	1	0	184	1658	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	74	0	0	0	0	19	39	0
1	1	0	0	0	10	10	0	6.268518	6.268518	0	-1.746758	-1.746758	39	7	7	0	1	1	57	160	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	116	0	0	0	0	75	163	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	45	0	0	0	0	40	157	0
1	1	0	0	0	13	13	0	1.1875	1.1875	0	-.963442	-.963442	16	2	2	0	1	1	23	86	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	26	81	0
0	0	0	0	0	3	0	0	10.85417	0	0	3.826157	0	0	3	0	0	1	0	60	151	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	100	178	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	20	0	0	0	0	36	110	0
0	0	0	0	0	2	0	0	.0416667	0	0	-50.27512	0	0	50	0	0	1	0	58	401	0
0	0	0	0	0	2	0	0	91.41666	0	0	-34.84348	0	0	80	0	0	1	0	172	711	0
0	0	0	0	0	2	0	0	5.166667	0	0	-29.11683	0	0	31	0	0	1	0	131	1200	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	118	0	0	0	0	156	1645	0
0	0	0	0	0	2	0	0	130.125	0	0	40.25536	0	0	24	0	0	1	0	53	155	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	165	0	0	0	0	51	332	0
1	1	0	0	0	1	1	0	0	0	0	0	0	29	29	29	0	0	0	46	269	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	16	40	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	39	0	0	0	0	26	46	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	170	546	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	130	0	0	0	0	70	284	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	51	0	0	0	0	102	3829	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	153	0	0	0	0	118	1227	0
0	0	0	0	0	1	0	0	0	0	0	0	0	0	44	0	0	0	0	164	271	0
